danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.672,0.888,-3.196,0.0568,0.0753,1.86e-06,0.352,0.562,127.003,6vgljKboue4quS4io2n9bM,218907
0.627,0.75,-4.945,0.0349,0.242,0.0,0.107,0.786,144.953,4h64azBMSFV2yRFpavLtqY,232840
0.745,0.745,-7.481,0.0706,0.135,0.00175,0.112,0.513,103.991,46VHayrUo5B9tr9QBojnxs,217096
0.493,0.349,-6.633,0.0387,0.866,0.0,0.092,0.361,105.427,0mZvAO1rooF1rAGWsw7xC7,189428
0.618,0.806,-4.651,0.0443,0.00137,1.27e-05,0.297,0.683,97.986,6JvrOdeiEqWyCta29Xc4mR,180067
0.528,0.424,-6.945,0.0306,0.769,0.0,0.176,0.338,140.075,4Iulw1aCh0z40QQCfjcbLm,267653
0.534,0.957,-3.924,0.0473,0.00297,7.9e-05,0.368,0.622,126.022,1uOIR8BEmYmZghGPU7oDLr,227091
0.697,0.693,-7.999,0.0307,0.0689,0.00891,0.101,0.289,142.944,31CbsclpQWU4bKzLKnLHaS,195600
0.533,0.695,-4.819,0.0492,0.00539,0.0,0.236,0.216,155.964,1phQKWHtgf97gJIEJ5JPBK,205387
0.491,0.943,-3.897,0.0533,0.0915,0.0,0.316,0.857,176.092,383rT09An76BfhXjO25xRM,180973
0.472,0.744,-3.808,0.0639,0.0866,0.0,0.494,0.396,169.723,1feSQ5rDDrDfoJjfyJr8A4,210050
0.579,0.676,-5.99,0.0602,0.197,0.0,0.61,0.708,102.68,1fHat78YbJD8JC9ebsvMC0,178270
0.448,0.678,-5.154,0.0412,0.128,7.53e-06,0.172,0.323,167.862,2POuVqQ4wMIAl9prGHPFWN,233347
0.702,0.934,-4.871,0.083,0.00338,0.0,0.109,0.751,130.009,6DxKCPkujYq5zmHMkWGmi8,209027
0.575,0.69,-8.144,0.0744,0.138,5.71e-05,0.163,0.574,169.647,1ojnLq8Zp5pf9OCCm6ipuI,252333
0.582,0.747,-4.332,0.0378,0.0368,0.0,0.0818,0.544,143.073,1LOlli0YkvRs1vJLSnWARs,230973
0.537,0.951,-5.035,0.0553,0.00135,0.0,0.157,0.632,135.466,0l3sVjZbVPao0RlEg2NAyS,212067
0.46,0.992,-5.064,0.0731,0.0908,0.0248,0.323,0.723,156.418,3Uo9Bpx6eoh3riOwNY3tyS,233093
0.762,0.568,-5.537,0.0261,0.504,6.42e-05,0.148,0.902,95.98,17u2xguj9dh8HVNFXXuojf,267067
0.603,0.337,-10.325,0.0332,0.68,0.00086,0.102,0.164,139.824,0EiTmP7qmDMsURvrMAdkGD,244267
0.498,0.58,-4.584,0.0272,0.103,2.74e-06,0.0872,0.215,140.849,7BCkm3Kykb4hvNXiWONQ9E,277347
0.459,0.539,-2.415,0.0413,0.57,3.42e-06,0.413,0.258,131.504,4m5FlWpaOri9OrDUj1EoTg,177444
0.521,0.704,-8.938,0.16,0.0808,0.0,0.0923,0.203,90.107,75PfnGk7x0p7KFWfJlxyyw,186667
0.288,0.429,-9.763,0.0633,0.816,0.0,0.107,0.278,193.451,2jsJTrhk4SNqrUGQtvqG4S,203368
0.759,0.552,-6.63,0.0342,0.0439,0.000246,0.315,0.206,140.016,3XUgwJMZIsXlQo3zF833rd,226295
0.47,0.842,-3.073,0.065,0.0333,0.0,0.128,0.727,127.013,7IXU0FheEUrmCVWdszgiq0,197493
0.729,0.586,-6.564,0.0262,0.246,0.0,0.11,0.581,105.929,629X3Dt9g4D8Wx8nn3FBcX,180048
0.679,0.69,-2.744,0.054,0.0256,8.92e-06,0.07,0.648,99.949,3BZkEOJwKUYRlkLWZB1izC,226350
0.838,0.609,-5.865,0.0446,0.442,1.99e-06,0.0742,0.609,102.988,5O0Ri5VIkSdXJltjv2gIjG,217148
0.762,0.785,-6.087,0.0757,0.0955,0.0,0.141,0.765,99.988,3P9WfrhCjg0Z1OSyKPU71Y,197827
0.509,0.44,-6.805,0.0487,0.585,0.0,0.0895,0.459,140.099,0fSO3ciHYVpPyF7i5dnBuW,233040
0.712,0.763,-4.08,0.0288,0.221,0.000109,0.0855,0.896,99.962,61Hpngia9MglsIAeIJW6Oe,179674
0.728,0.4,-7.159,0.0399,0.403,0.0,0.124,0.239,111.889,7oWbqmV2dSDGo3U4F9QWHT,199787
0.645,0.732,-5.089,0.0453,0.00853,2.62e-05,0.198,0.708,95.02,73gI9hHi8wKYyNvoHFmH9C,162973
0.683,0.572,-9.165,0.166,0.65,0.0,0.127,0.381,97.038,7s1cqDP1Bgc29merDKM4ds,192209
0.835,0.747,-7.724,0.141,0.0877,0.0102,0.168,0.399,123.995,2JV90zwiiHPH9Cj7oamS10,187126
0.692,0.382,-14.217,0.0296,0.133,0.00892,0.11,0.433,111.876,4U5dKWhoQU3G0iQDYWhqIY,290249
0.69,0.872,-6.705,0.0599,0.146,0.0329,0.119,0.547,130.055,0NhQdPI9J9zfmSfn3XpYAY,207680
0.929,0.555,-6.697,0.0394,0.0941,0.0,0.0615,0.877,99.983,1bSJ2FDSYUQHbg4hpnF4Li,158213
0.405,0.452,-7.013,0.0369,0.184,0.0,0.109,0.148,78.434,1JqQMkyjhPDmZcdxBrYwf0,226858
0.765,0.561,-7.464,0.0987,0.0981,0.0,0.141,0.584,97.447,2bWrml86uwGVvznX8KKtwx,221417
0.626,0.624,-3.574,0.0308,0.196,0.0,0.117,0.676,132.97,2gUlDrhOTczd2unxtUVlmx,227653
0.356,0.478,-5.64,0.0305,0.264,0.0,0.104,0.105,137.448,7rt74aSu1SHCoxN3zGD987,211720
0.464,0.416,-4.886,0.0319,0.0795,0.0,0.678,0.0739,80.781,1VHIla5Q4EYmztj7lOAbQR,129408
0.346,0.118,-16.287,0.0373,0.97,7.3e-06,0.0855,0.0751,134.583,41eGGGFiZX2Aln8QVxvZKF,265588
0.7,0.499,-7.318,0.156,0.734,0.000425,0.125,0.442,180.269,0zg9KNdUQ27E0maylo2CIB,212120
0.479,0.53,-5.529,0.027,0.0293,0.0,0.169,0.321,80.006,28QF8d2JZlPbbgz1DkK4Gg,202007
0.298,0.24,-8.384,0.0292,0.754,0.0,0.179,0.224,80.235,2iZks8KE7VceyhmfLAxC0d,264893
0.43,0.805,-4.047,0.0458,0.256,1.97e-06,0.0848,0.2,169.765,02DC1kM0xUevw7pTPXGlCk,215040
0.362,0.28,-10.749,0.0383,0.936,0.0,0.711,0.165,109.48,7yD3KvbgnAEA3yg6e9n7l3,161199
0.491,0.627,-6.709,0.238,0.0268,0.00192,0.144,0.119,178.009,0hwxhfJ4jFZSLfpsMkqfcZ,194157
0.492,0.604,-6.515,0.124,0.0773,0.00048,0.0916,0.497,83.225,2Tw2wbleSWg2aXNdiLw5Ep,210542
0.704,0.633,-10.48,0.0406,0.0673,8.3e-06,0.337,0.86,93.943,1Q617zmy4jcAkczwhyZtmD,263373
0.747,0.829,-6.157,0.106,0.101,0.0,0.168,0.793,119.982,1I42QMyWviQKegiQRGim0S,169700
0.46,0.629,-5.47,0.0294,0.321,0.00125,0.0837,0.34,120.15,16kAQ14aVy5Jo59EJfD5mJ,232493
0.457,0.484,-5.744,0.0256,0.64,0.0,0.186,0.194,104.019,3gFO3aLAEoWosfGEjZhXWE,285000
0.345,0.329,-11.317,0.0355,0.529,0.00016,0.0893,0.199,160.085,3fXvkawkedSxuEcg2rUIxi,222813
0.495,0.443,-9.905,0.0265,0.454,9.26e-05,0.104,0.337,83.232,5fnP8bD1LwxYVqoMPOW2Se,279520
0.681,0.889,-3.58,0.0374,0.164,0.0,0.207,0.833,123.661,3EkEomllpfXPPIGVFvZcEq,205132
0.584,0.831,-5.853,0.0631,0.159,0.0,0.144,0.359,127.18,0WX97arXDCDGFE97iADJF1,192000
0.503,0.953,-2.48,0.0506,0.0168,9.6e-06,0.172,0.717,93.022,0lCj03FXDWpXu6smlujEey,207573
0.723,0.544,-10.096,0.073,0.0191,0.00276,0.106,0.261,115.032,4Ggnc5U1z9yrCdYnDGWDnE,184304
0.747,0.844,-4.91,0.0822,0.0762,6.27e-06,0.115,0.671,103.926,7DEPZxYhfeLJIG7Z3CaYds,169219
0.637,0.807,-5.275,0.0372,0.515,0.0308,0.281,0.227,100.002,5MQ51FEM74Psv535Pfcbxl,229544
0.657,0.979,-7.337,0.0455,0.00585,0.0,0.0712,0.735,123.932,5ZPwtVLTNPt54OjWkaqcmb,223000
0.38,0.508,-10.232,0.151,0.732,5.97e-06,0.116,0.341,106.213,2Ax1YbkGUKOxhk20b6bKKs,208599
0.609,0.82,-4.469,0.0622,0.134,0.0,0.135,0.348,102.007,24Pm1e0npSApkFfHVHie5f,201093
0.521,0.724,-4.453,0.212,0.233,0.0,0.081,0.676,182.387,4Yzt8bQMvDk2YfKamGLAxR,129053
0.541,0.778,-5.9,0.0357,0.393,1.76e-06,0.0792,0.647,152.638,0xunCI8zIlFHAWY4Qe0NOy,232000
0.565,0.892,-7.994,0.0721,0.00645,0.0863,0.0907,0.345,101.718,3bmgkdM9DOmaby60QvQiLc,233333
0.753,0.635,-4.411,0.0726,0.289,1.96e-06,0.152,0.329,80.984,00hnbpoSjLscenpW2LzPqs,171262
0.604,0.817,-5.306,0.0404,0.0317,0.0,0.1,0.639,117.994,5LwG1XtwzmdQhmicEpxtPc,184840
0.483,0.806,-4.977,0.171,0.0373,0.000533,0.0996,0.396,114.028,0HuhmJzUnTgahzKJqo9Dgp,219027
0.576,0.303,-9.72,0.0436,0.849,2.77e-05,0.133,0.32,143.643,69SIn61xaRJAUNHxAnPYIs,228293
0.653,0.737,-5.446,0.0388,0.0181,0.0,0.136,0.763,99.033,54PUd1iY2N2a5DPb7qnrzj,168200
0.722,0.633,-5.138,0.0685,0.000664,0.0,0.367,0.341,134.031,0hOT0zjCUKinnwLx5A4Gdg,172347
0.623,0.774,-4.694,0.0517,0.0394,1.14e-05,0.213,0.512,111.988,0UMHImAF7n1Z7tE4JWyS69,188612
0.545,0.307,-9.725,0.0309,0.828,0.0,0.0702,0.296,144.826,7naM8ch230rIShv8z4OBJy,185720
0.569,0.759,-5.881,0.0562,0.0884,1.16e-05,0.308,0.452,86.877,2jY1ttXBDyw1NRZgkU3yQ8,207242
0.455,0.648,-5.631,0.0516,0.434,0.0,0.0794,0.458,130.177,5Wgo3dYtNCuTZR6SXMbCZ6,289373
0.63,0.715,-7.131,0.161,0.174,7.86e-06,0.102,0.559,104.924,2M67EF4tYfK3CsGgMLjl7l,197453
0.702,0.358,-14.212,0.103,0.702,0.0,0.123,0.92,126.818,6CdOcSuE9dHBzPAL8obZkj,191000
0.15,0.454,-7.635,0.0343,0.0398,0.0186,0.158,0.105,83.746,75POD9WZXaGavNVyR0LHt4,298533
0.66,0.539,-13.859,0.0317,0.0056,0.0023,0.112,0.943,123.898,7CY40lg4HjNXsspXQ0UiA2,244240
0.442,0.312,-8.42,0.031,0.855,0.0,0.14,0.184,77.449,328qNxRCegN6Zu5NzQsA1N,264871
0.797,0.745,-6.492,0.0929,0.153,0.012,0.2,0.613,101.004,76EO3wW6IaFIoVn3I8MMbn,242747
0.632,0.846,-4.03,0.0498,0.0337,8.61e-06,0.153,0.502,130.044,6c9r3FZvwmsTZclHfwBl69,209413
0.571,0.375,-12.281,0.0641,0.359,0.0,0.0963,0.599,153.573,05veb69kd6kyLyPUohsrxp,195418
0.592,0.37,-6.155,0.0309,0.763,0.0,0.0965,0.396,101.3,3NAFJ1uj3Rt6HHej18q9ES,120597
0.661,0.528,-4.809,0.0314,0.355,0.00183,0.142,0.565,93.985,7I98SZSeTiRI7bjg1KqYKp,180991
0.692,0.683,-6.846,0.0541,0.428,0.0562,0.151,0.663,111.979,20lINJwQ17j8nyBdoFmcH3,219804
0.574,0.547,-8.134,0.0435,0.607,2.09e-06,0.0762,0.236,118.14,30AeH6saju8WPJo73cKZyH,213937
0.525,0.646,-8.344,0.0347,0.262,4.32e-05,0.349,0.586,144.92,2cAdR73fUXObI9SgxpDD1C,245172
0.319,0.235,-8.514,0.0367,0.865,1.19e-06,0.098,0.295,177.899,4XVHMqO7RDBA9M7AmBWDaA,224973
0.437,0.813,-5.661,0.0537,0.0164,0.002,0.344,0.596,141.385,4wKt0DEnwfG41G4BFmzMHc,216379
0.576,0.805,-5.385,0.0314,0.0935,6.32e-06,0.39,0.404,115.011,3td8jPPlxuClQBup4fczDf,169560
0.398,0.548,-8.036,0.0554,0.171,6.6e-05,0.182,0.265,139.409,7cMlSISSflEb8Qo88nnAqf,218341
0.41,0.327,-8.866,0.0327,0.0842,0.0,0.119,0.214,129.592,1751ZPhM7F7BaMweM3ClEH,246044
0.743,0.215,-12.489,0.0487,0.0531,0.000353,0.103,0.145,118.991,59a9UqPmUfSsCfLAAooMjN,232374
0.541,0.657,-8.784,0.0622,0.00966,7.54e-05,0.224,0.341,128.951,2QgDqRuKcCOd3iIWcspgUr,209421
0.37,0.322,-11.764,0.0361,0.675,0.000557,0.101,0.0492,164.812,5QWjrWckcPcSVqQNfbD4Bc,230985
0.457,0.967,-3.982,0.122,0.0229,3.25e-05,0.338,0.517,163.239,2car32KMDF9AbUTbRYq5q4,165283
0.691,0.746,-7.598,0.0805,0.183,0.0741,0.108,0.494,84.997,4zo6O0UO5Kz6ZT0CpTCCb3,210565
0.761,0.554,-4.583,0.0432,0.226,0.00023,0.181,0.381,145.013,7nLEVh4vIhKOKNAFqQ1koF,188505
0.742,0.645,-8.933,0.0537,0.165,0.011,0.308,0.753,98.031,0eIoV5xPwinUWttlHDtx5g,217813
0.761,0.685,-4.892,0.339,0.0602,0.0,0.11,0.548,107.125,0CUbuoOBaYAGSYmjjSlNON,183925
0.454,0.705,-5.868,0.035,0.00718,0.00948,0.133,0.0436,111.023,1qnRLYUEgsmRcGa1aXwHlC,284000
0.689,0.594,-7.645,0.0584,0.0301,0.0,0.102,0.653,137.112,5TIyFlLF0EfYOUZH1TYxBq,175693
0.599,0.814,-5.38,0.0643,0.0828,0.000225,0.0689,0.316,88.049,6XfjfDpIUWI0sE0WBBnQfD,208747
0.642,0.51,-6.669,0.0359,0.245,3.82e-05,0.394,0.313,109.015,41gaO4xw21B35KtghTTdXx,211947
0.603,0.512,-6.687,0.0402,0.454,0.00014,0.154,0.271,145.91,4xb8JHIN56xixSl6vkSPjm,200267
0.611,0.719,-8.523,0.0777,0.14,0.000278,0.182,0.367,63.842,42bTIo0JrZEY9LcY3ZhUCO,267040
0.298,0.887,-4.301,0.131,0.0998,1.38e-06,0.178,0.522,200.001,0nkAPLYLJpOkIDY8AvGQ1e,150453
0.528,0.931,-5.313,0.146,0.002,0.0,0.285,0.5,126.057,1Zmm6IWgUoaKX1REP4w98U,195576
0.568,0.59,-7.87,0.0355,0.0864,0.00042,0.171,0.153,120.095,3LVnspOfiC09yIaHCFJ1jd,220000
0.211,0.274,-14.899,0.031,0.595,0.318,0.0884,0.173,82.812,3diqzmavbWJdQiIuIbvoWt,240861
0.266,0.586,-7.899,0.0367,0.0289,0.322,0.126,0.179,100.06,6E9X8hu59nOVjGvElKj7cd,356960
0.651,0.826,-4.806,0.0523,0.00784,0.0,0.201,0.198,111.059,3WSJdIwhORCuyGNinGfAdm,191200
0.522,0.785,-7.01,0.0409,0.0493,0.00119,0.158,0.189,94.191,4obdp8Nty0Cad7pAoY77h6,324656
0.51,0.536,-5.988,0.0399,0.0217,7.29e-06,0.0869,0.384,90.763,4GSqiK9YdVNhilXMFtCiQB,172880
0.837,0.594,-7.485,0.238,0.15,0.0,0.109,0.903,150.034,5uC9Z1iJocPhduBkl1txho,135784
0.339,0.553,-9.854,0.159,0.0122,2.46e-05,0.344,0.196,157.62,0jUZaujqkxnJyGdHncxrIW,170726
0.495,0.267,-11.726,0.0297,0.681,0.0462,0.0899,0.1,130.107,7lldIHenRDZYwnyLUalEDZ,294687
0.349,0.129,-17.115,0.0391,0.978,0.054,0.088,0.0776,119.785,5ljlgxqZSqpoCDIlMF1ZjX,261533
0.617,0.609,-5.345,0.0274,0.00468,0.0906,0.109,0.173,131.91,3kG6GPkDkV2RQTm9QdYN9Z,284333
0.674,0.905,-6.584,0.0619,0.0213,0.0031,0.378,0.827,145.991,4yVJTuaJ4NlCaCUYe9ElIz,286015
0.291,0.129,-15.861,0.0384,0.928,0.0173,0.242,0.133,116.766,7cMt0t1LWZGPOxOP4Q86dC,132013
0.593,0.658,-8.393,0.0364,0.0118,0.0204,0.137,0.422,135.053,5VvsZvy1mwx4teyvI7O9rs,251120
0.704,0.746,-3.442,0.0387,0.393,0.0,0.198,0.386,106.988,6UOLQ39hMpz7NyXR9fSDHp,188411
0.718,0.656,-8.843,0.328,0.282,2.57e-05,0.604,0.698,75.018,0hxyyvcYHPQUhzXqxVkvnk,144242
0.653,0.842,-4.493,0.0704,0.00501,9.36e-05,0.0904,0.779,152.011,6MiuJ2rVfnZZ58qsH3aK1T,183764
0.545,0.791,-5.714,0.0318,8.33e-06,0.0235,0.12,0.27,112.012,7jzumyCOXTLPX236mpjhP3,283573
0.532,0.568,-6.785,0.0459,0.0764,0.193,0.0952,0.313,175.348,7EPbzLbSzg9d94LZ9MnKFA,169773
0.203,0.184,-17.745,0.0384,0.879,0.173,0.376,0.0386,94.619,3fXIgil7Wu5SIuvwICY511,222000
0.599,0.661,-4.27,0.0383,0.2,0.822,0.552,0.348,140.174,1E8KOSa0tfETQ1vabAANDy,283469
0.496,0.662,-5.685,0.0462,0.0178,1.43e-05,0.332,0.376,175.992,3dTti7uqgA5VY87XVqTwvg,186533
0.473,0.748,-4.837,0.0397,6.92e-05,5.45e-05,0.577,0.323,167.955,4OpjCYRi3joROpjBZUNFwv,252629
0.407,0.236,-16.189,0.0291,0.777,0.812,0.107,0.122,170.136,3on9znKmGp0TaYcWPhqdVE,228400
0.609,0.797,-4.45,0.0404,0.0182,8.68e-06,0.434,0.4,130.053,5aJmSzmuhLI6fr1Rm0EnkS,209760
0.662,0.44,-10.08,0.0364,0.457,0.000814,0.111,0.165,106.057,4ihagCfDiFzlRv8EpGm0uW,134683
0.606,0.663,-6.175,0.042,0.237,0.000194,0.139,0.201,85.967,1OBrEfDbOdV0v0L0iiOu8h,277867
0.703,0.868,-4.661,0.0291,0.15,0.132,0.104,0.733,121.03,1NDxZ7cFAo481dtYWdrUnR,193613
0.448,0.402,-9.599,0.0249,0.817,0.437,0.161,0.0802,85.362,0UCDBLG6c9ZKTe134N7SqO,215133
0.51,0.434,-10.004,0.0361,0.177,0.516,0.0603,0.207,119.695,3Ty7OTBNSigGEpeW2PqcsC,308627
0.552,0.918,-4.13,0.0594,0.000651,0.0156,0.334,0.536,99.963,1BAIlAqftLfHlpvhfgVwrm,173400
0.631,0.638,-8.958,0.0274,0.4,0.000516,0.216,0.812,133.739,1300POeOaj8qho30FRHjgf,305493
0.666,0.717,-7.519,0.0503,0.0541,0.0368,0.0863,0.526,166.002,5ZmBllKA4qvYV6PEy8ajxa,315565
0.709,0.446,-9.904,0.037,0.716,2.39e-05,0.11,0.843,140.993,0IVkP59yJ9GFF6B7IrvrxA,219267
0.618,0.671,-9.067,0.046,0.222,0.0514,0.104,0.209,128.007,1yX81v6T2xpgWfFvilKpYC,238125
0.333,0.4,-12.898,0.0931,0.0255,2.48e-05,0.0801,0.0927,172.912,5dSBatBm4GTbcAdXx3cjai,187304
0.762,0.554,-8.45,0.0442,0.107,0.643,0.133,0.173,123.062,0MiWH0qt7s1NaLywTKAB7q,280976
0.62,0.618,-6.508,0.0411,0.186,0.0636,0.0905,0.237,96.012,1ZlMyePPePeEofq8grKcbE,214173
0.688,0.316,-15.548,0.0357,0.631,0.0,0.387,0.688,128.084,1EtzBcBjSrBg6yTodZhvZp,195631
0.548,0.954,-2.892,0.0538,0.000306,0.232,0.35,0.584,139.996,2sT5g6s4UJqzlZzO2XvU2a,290600
0.643,0.358,-9.395,0.0342,0.161,0.00105,0.32,0.463,140.031,1klPOaLFTUCQwfCg4v7IE2,154500
0.471,0.454,-7.837,0.029,0.633,0.00322,0.693,0.0383,106.186,2vHc8j68CZ84q3aeKGBMMy,244976
0.537,0.546,-6.516,0.0379,0.44,0.078,0.298,0.193,136.283,3V4TtZhvcPO9GorDAg8MQO,229042
0.421,0.725,-4.248,0.0266,0.0278,0.00766,0.153,0.266,79.85,59cjuwoJ0A3GtDqWvusV78,263027
0.781,0.359,-13.133,0.0455,0.467,0.00148,0.129,0.49,93.978,1mnCrL9DJAXCLAPWn7KJFE,163397
0.839,0.415,-10.789,0.145,0.462,3.83e-05,0.1,0.395,125.006,5YYY0UWcYoiDcib93LPTnE,207429
0.594,0.591,-6.706,0.0378,0.0436,0.0839,0.11,0.4,124.983,2xKtysjQiMZ8sFQieJDEAL,128053
0.677,0.681,-7.551,0.0667,0.138,0.0,0.19,0.557,118.0,41mPsIQNdpq6al1eobzgjD,185681
0.503,0.858,-4.675,0.155,0.0629,0.0,0.124,0.406,173.96,10eU31j2GRhBHogARC0YT2,179310
0.387,0.858,-3.575,0.056,0.00193,6.73e-06,0.41,0.271,94.893,6ap2tdcYnaAznbvPoAxnu9,207792
0.684,0.816,-5.735,0.167,0.0409,0.000979,0.455,0.408,94.954,5nxy0JSxJ12GmswwhhyHTq,195051
0.459,0.34,-12.847,0.0444,0.248,0.00449,0.121,0.103,106.164,2RfKKLpLxN9PdO2Ursj3Zj,266604
0.691,0.453,-8.814,0.0325,0.552,0.000113,0.131,0.481,94.021,6XZh9uf0MRVHZMPizAVOgl,192591
0.596,0.897,-3.867,0.133,0.0313,2.1e-05,0.342,0.335,104.045,61DonSX1OM40L2oOtbc1KU,179415
0.647,0.568,-8.3,0.14,0.106,3.71e-06,0.25,0.265,95.97,4uUkVMLBgugQ3m4u6m4xpU,147500
0.428,0.822,-9.194,0.0342,0.139,0.725,0.169,0.138,139.978,2bQ9bZi8bI2G73EeuKcY54,227378
0.69,0.755,-5.99,0.0322,0.553,8.82e-05,0.182,0.419,99.98,3t7pzFMlcWDo6vEFcLjrzV,208947
0.642,0.816,-6.21,0.0788,0.0101,0.00196,0.0747,0.575,106.025,27CwpxDyM7lO7ru0WRfqWc,160278
0.613,0.78,-7.128,0.0402,0.131,4.21e-06,0.361,0.674,169.849,47CkkBlp2mBiLhLl31BQAI,164507
0.666,0.493,-7.21,0.0313,0.0338,0.0255,0.114,0.474,123.924,1HVrRO2uuCl3PslkOKEdjE,183920
0.696,0.823,-8.224,0.0899,0.0287,0.126,0.057,0.444,81.014,1l8A0bHLu9vDeecrQQeRrj,220007
0.495,0.925,-5.242,0.0951,0.000213,3.44e-06,0.322,0.514,131.883,33SFdbChUXX6XRoA99MoxR,198307
0.352,0.923,-4.485,0.0768,4.87e-06,0.00829,0.0926,0.175,139.852,1hIomXHqEhksjkHYo73XjQ,193893
0.712,0.599,-7.641,0.0505,0.0824,0.000113,0.103,0.646,142.024,3d8k5cXwfK1Xp0fIIHr4k5,250999
0.286,0.588,-5.727,0.031,4.59e-05,0.735,0.106,0.0438,157.986,6dfWiUc39g9BjD01irYviR,258555
0.345,0.699,-4.86,0.0581,0.0781,0.000345,0.122,0.301,115.018,0RN0bTW2BOLZgkah4Vrvhj,286853
0.742,0.65,-7.117,0.0686,0.00216,0.00214,0.374,0.508,130.031,2P4my6krkGCfu4STjasm0Z,145653
0.416,0.742,-6.642,0.0349,0.0158,0.383,0.346,0.0626,95.276,5A7fHZEbdmblQQcFrQzQHf,360855
0.606,0.642,-5.339,0.0279,0.00575,0.478,0.102,0.0764,84.975,1CVQ8euBNROz7KDPeNqwWE,207301
0.704,0.563,-5.908,0.0666,0.319,0.0,0.133,0.76,145.974,2Yzi65a9NlCZxHsmoY9BzI,174707
0.63,0.644,-7.67,0.0509,0.127,0.00679,0.098,0.503,85.983,2NQBAQiSOtHUKQnJdq53ej,204928
0.653,0.463,-9.423,0.0571,0.565,0.0165,0.185,0.254,126.092,4UcqgF74hEMpZUp33fgJfb,217773
0.581,0.7,-9.646,0.0475,0.127,0.31,0.112,0.344,144.971,5NIrChwN4QRg8sGrFalgMU,204262
0.587,0.898,-3.91,0.0661,0.0653,2.26e-06,0.146,0.473,102.012,7zLeOgBrdrCfMf47MCyLMC,263717
0.68,0.739,-3.387,0.0374,0.181,6.68e-05,0.0612,0.599,135.02,0KJv4uBKPIYMmLCei0CvaK,239769
0.63,0.605,-7.647,0.0348,0.013,0.00189,0.158,0.205,75.009,66dnCZswVnW74JV3aI2yj6,196869
0.459,0.187,-9.326,0.0361,0.922,0.0,0.0939,0.0625,96.983,0PHTufT46ytsqcH8OsQHvp,266493
0.696,0.789,-3.609,0.0882,0.0532,0.000804,0.248,0.604,153.989,4n3XbijoNzoksMEHSssi1O,165000
0.692,0.686,-5.062,0.11,0.0169,0.0,0.111,0.348,95.013,0Z51m9YDx0r4Q5ZpSQdIIL,147122
0.71,0.719,-8.409,0.0393,0.0064,0.0319,0.359,0.409,129.987,2BV1oToa6RzWygoTrEPhAK,169846
0.64,0.867,-7.27,0.0465,0.0115,0.493,0.103,0.499,111.98,1NLLtndwDVPq5nVT7q3Sy2,252133
0.483,0.945,-5.133,0.14,0.000326,0.798,0.238,0.573,160.003,1mKehIeQScgcs7PbJhLRU3,281396
0.492,0.432,-11.724,0.0427,0.519,0.0149,0.0992,0.0455,119.871,6GcpIY6qgZY8gg0JYzAPm7,550000
0.731,0.331,-7.179,0.241,0.0628,0.0301,0.0958,0.541,78.012,191by8foXiLEhCiJlzgqRe,173077
0.637,0.698,-6.58,0.0353,0.0171,8.4e-06,0.0982,0.353,97.019,28wqPHog9B7V0fKIuTCHA5,242766
0.638,0.778,-5.894,0.107,0.00159,0.00108,0.28,0.462,104.985,0xX6RLKMriNDru30G8RsQU,195714
0.58,0.279,-11.167,0.0307,0.778,0.931,0.108,0.306,158.009,1ZsUmKQt3RvaxuHVHbJlyI,337107
0.672,0.729,-6.773,0.037,0.117,0.000368,0.201,0.296,112.011,0Uc1kywLKWHjqRbuY6OJvK,239613
0.674,0.629,-8.66,0.0326,0.0109,1.01e-06,0.0814,0.208,143.993,38tJwAnD0K4zqLNJ5LxWNt,215838
0.542,0.792,-2.897,0.0303,0.044,0.0,0.176,0.36,130.037,6hyAHSZHku6qq8FKolMUdI,196627
0.642,0.504,-8.032,0.0358,0.516,0.0,0.377,0.35,149.171,3uAuxthZFYUSIptVKZvQqU,215839
0.863,0.568,-6.225,0.0943,0.061,0.000116,0.0526,0.484,117.04,033I7MsUaPBSqWsgwQevFd,193380
0.503,0.906,-3.611,0.13,0.0079,0.00158,0.417,0.346,84.033,7ravEcNtnUuiJw6w8tUnjy,188670
0.557,0.681,-8.613,0.0449,0.174,0.534,0.177,0.143,152.072,0mp1izlHNoWGTkqPzFwSZW,286250
0.464,0.572,-7.371,0.0402,0.00229,0.000455,0.11,0.124,150.138,3GqZnm8ONy68sMqTlxFrvk,199339
0.679,0.447,-8.376,0.0485,0.317,4.24e-05,0.163,0.452,167.098,23xKLlT9Sp5OE7WU8cPPkJ,200244
0.488,0.793,-2.352,0.114,0.03,2.74e-06,0.103,0.486,184.872,219ca1FZ0Rr4YPhuASgNuA,145946
0.738,0.548,-6.347,0.056,0.529,0.0,0.126,0.545,131.891,0IDxbCkrXTNU7ysuWNtsAs,180000
0.562,0.464,-12.593,0.0285,0.0514,0.005,0.349,0.333,104.941,5wNtI7cU4J5tJexVAvipuI,167040
0.523,0.874,-5.076,0.0435,0.0399,0.000527,0.256,0.54,88.986,1EXm3LiwvcJA9t4xA6kp1V,165187
0.646,0.637,-8.66,0.238,0.043,0.0,0.253,0.566,171.96,65iIUo8i5cca29NkDDDr7p,205067
0.529,0.88,-3.274,0.0921,0.00034,0.000326,0.305,0.9,162.972,0Wdti1sgfzx6f5XyBLmI0Z,127937
