danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster,id
0.861,0.642,-5.454,0.0666,0.0717,0.0,0.243,0.674,103.004,128518,0,2cdJqJkC7aE2jWOMri9UM2
0.514,0.305,-14.555,0.0254,0.306,0.036,0.0767,0.357,154.552,502867,1,1zegQf2IjsYYJGBgJMsbNk
0.333,0.314,-12.929,0.0374,0.48,0.00147,0.235,0.0579,143.28,305855,1,7M933CBt5jHL6m4v2wqBrJ
0.615,0.666,-6.75,0.0363,0.0134,0.102,0.0764,0.531,126.153,589833,3,70E3VFgZfLEEZTPXWCtiQR
0.2,0.989,-5.408,0.132,2.16e-06,0.698,0.148,0.0879,142.111,171333,3,1WltJDv5nblrFMysbSQyGY
0.367,0.666,-10.882,0.0382,0.236,0.933,0.116,0.0761,87.963,291716,3,6SfgojzbRctTujfQUeyJG5
0.488,0.269,-10.886,0.0416,0.682,0.00616,0.114,0.115,133.984,190698,1,722JWOWogaLWcwHzTBmlmM
0.608,0.864,-7.12,0.0366,0.267,0.875,0.204,0.739,95.987,246237,0,18V3WdhlafZXWC2uAXVEf9
0.645,0.585,-9.493,0.0339,0.37,0.742,0.0744,0.495,143.932,277600,3,1XWvnO1jAnW8izUOczEdZu
0.79,0.565,-8.435,0.0471,0.1,0.00016,0.117,0.855,103.041,238787,0,3cdFEmMDl6F1F2uhI1KWb5
0.629,0.567,-8.485,0.0453,0.126,3.63e-06,0.1,0.331,145.008,160480,0,4OIiOPjUdL7EkzsliSK8fl
0.745,0.915,-4.108,0.155,0.0392,2.64e-06,0.0814,0.806,149.971,199021,0,48OrQFkuuFtlQHtq35xjJ9
0.194,0.95,1.257,0.0516,0.636,5.33e-05,0.107,0.286,175.362,268866,3,4nDNBNtNoRpafeg6l0EUBo
0.429,0.937,-3.986,0.0573,0.000131,0.0002,0.0807,0.894,194.838,185027,0,4X3qGigyU6ARi3HP4lWD95
0.49,0.214,-8.776,0.0329,0.945,0.0,0.0816,0.495,145.546,184212,1,3fToxtMS9O52sP4ZTV5yqm
0.424,0.709,-5.898,0.0322,0.033,0.0,0.256,0.588,93.123,192507,0,6uBBABC1IPIjUCHZkzjlls
0.712,0.549,-9.484,0.0254,0.011,0.0,0.118,0.552,109.882,251067,0,31H6au3jhblhr6MMJiXnCq
0.742,0.693,-5.656,0.0291,0.000926,0.00202,0.095,0.739,121.98,238427,0,1IABM5dWVvCTQ4lT0xUbaW
0.444,0.339,-13.156,0.0273,0.477,0.00664,0.112,0.297,72.637,218560,1,2dINjMxChoALja13fOn99R
0.708,0.749,-7.318,0.0619,0.0439,0.0,0.097,0.772,108.927,211376,0,4Jyy8kT71KEv9ZGkfigUZy
0.674,0.507,-9.085,0.0911,0.108,4.46e-05,0.0897,0.934,90.145,320941,0,1hlzIX0nowFZ3srTa7vnoc
0.616,0.765,-7.372,0.0414,0.00743,0.852,0.0997,0.276,90.004,353380,3,2xUCXXnflXFo3FAiSvZTl3
0.73,0.457,-9.111,0.052,0.885,0.00573,0.112,0.861,93.449,217053,1,1WUFibguVgCU5jjFRezexh
0.757,0.63,-3.97,0.0297,0.178,1.4e-05,0.103,0.792,126.89,268493,0,3MAdZxCh1b8HLg2KUsLOPX
0.793,0.444,-9.181,0.0673,0.73,0.000681,0.0626,0.981,79.448,316520,0,6LYLxRDlZ6TZApHD7oNddu
0.673,0.642,-11.393,0.111,0.0297,0.0,0.0841,0.689,91.04,143360,0,7DjMAanT3jtAYUImBmRMah
0.627,0.803,-1.581,0.0357,0.0207,0.0,0.109,0.531,87.525,190521,0,7fBJbfwWRSCje16iboEAF7
0.67,0.512,-14.62,0.0335,7.93e-05,0.0985,0.105,0.965,125.18,250707,0,11HLyzoCyx8hXKXVmrg1Sy
0.713,0.341,-8.143,0.0326,0.913,0.0,0.179,0.368,125.754,188733,1,6UFCRsPYOPL7FiH8HxHQL8
0.769,0.276,-13.39,0.04,0.979,0.0,0.0825,0.926,116.14,220545,1,5l8fhXtIWynmCPGMBR0dBk
0.734,0.427,-16.806,0.0824,0.873,0.101,0.174,0.875,134.273,229367,1,5aaidt5hnIJY2znbS47XMa
0.846,0.595,-8.372,0.0439,0.0904,1.96e-06,0.063,0.78,101.632,196827,0,5YLnfy7R2kueN0BRPkjiEG
0.664,0.644,-4.562,0.0284,0.465,0.00119,0.194,0.845,109.916,215371,0,6CNeLVEYGu9aMZbCLNVDXr
0.76,0.532,-8.094,0.266,0.187,0.0,0.276,0.278,135.958,222274,0,6dAcq3hoYt48hKAKVMQ0ek
0.539,0.0678,-18.039,0.0468,0.967,0.168,0.114,0.263,124.105,294667,1,4zPDjRgceGrR0Sm54YDTTf
0.423,0.481,-9.601,0.0399,0.0836,0.0,0.165,0.744,95.001,188480,0,6ZzWyluvcplBw1CJnPjFun
0.894,0.708,-7.214,0.201,0.112,0.872,0.0314,0.628,124.982,527293,0,0RdHjnoORkVahp7Qi50cEg
0.188,0.95,-16.489,0.202,0.00347,0.992,0.271,0.0349,140.088,80000,3,7bVojrg9tROZ49BWxHHpfM
0.191,0.0447,-26.49,0.0426,0.966,0.928,0.0907,0.0313,75.332,357973,4,6Xi8YlrC0eGYuyjnJHWUVR
0.775,0.341,-14.189,0.0437,0.0818,0.291,0.268,0.44,106.756,351200,1,1Padi4SUWcKceaJl7FTbqL
0.51,0.00103,-21.342,0.0916,0.989,0.457,0.0773,0.063,114.796,30000,4,0FP46IQUPY20GFebcaa25Y
0.264,0.951,-7.356,0.146,0.000894,0.0442,0.127,0.159,149.99,319907,3,3ozivYJGJGq6TSzdy8m64X
0.298,0.618,-11.667,0.0323,0.00279,0.921,0.125,0.0701,131.987,342133,3,61JcYYexJfIiTgJr5i2Ace
0.607,0.924,-5.684,0.0703,0.0668,0.0,0.117,0.778,134.975,198827,0,1SZN00cfG8T8UxDmJeqjuv
0.609,0.435,-11.247,0.0721,0.695,0.0,0.0943,0.676,98.366,190627,1,3adLkKm3qlM85mzQMdOoyB
0.552,0.265,-12.022,0.0312,0.663,0.00729,0.139,0.322,104.477,156493,1,2eQPLfiQEos0sFEOZGRzQu
0.808,0.885,-5.385,0.0568,0.00245,0.825,0.0453,0.964,117.983,359751,0,3T5VoGsYXDxmytHPhPC63N
0.735,0.667,-14.056,0.0497,0.139,0.851,0.0877,0.216,119.961,482000,3,1EukGyx1ZdaIrZrfSqPETW
0.688,0.62,-6.524,0.0892,0.251,0.0,0.066,0.641,129.909,329667,0,5RXjuDUtGDuPkGawBIJnzo
0.83,0.528,-9.114,0.18,0.221,0.0,0.235,0.398,118.046,205424,0,1rc0ZjnYsncDh81BHyFRQ6
0.701,0.816,-10.55,0.0355,0.0112,0.413,0.123,0.207,121.983,260656,3,1Rv6Lfdcny3Avjmpm4W4YM
0.486,0.208,-14.961,0.028,0.327,0.253,0.109,0.391,137.787,147627,1,5JFNggdeqzhYQDXZi8fbEj
0.362,0.957,-3.792,0.166,2.86e-05,0.712,0.32,0.269,179.801,216155,3,3bgXiieoEJIcBtGTdQomDc
0.362,0.374,-13.627,0.0421,0.839,0.0728,0.112,0.155,91.589,421207,1,32EOILWXWu3WGo56PmM9UG
0.754,0.619,-8.63,0.029,0.0189,0.581,0.0853,0.269,120.002,340770,3,4lErGIFI6KcwUspQosocg4
0.734,0.812,-5.034,0.0494,0.0793,0.000256,0.181,0.514,124.028,169255,0,2Ag8h2aYIutlYA1dVTYnce
0.535,0.249,-12.132,0.0288,0.935,4.88e-05,0.15,0.278,135.695,210655,1,3FSXo4YV78IINqdBT2yGNQ
0.839,0.34,-10.761,0.389,0.574,0.000399,0.112,0.248,79.03,153163,1,1GVI17KHbG7sblOmYuNQI9
0.588,0.579,-8.251,0.0285,0.166,4.36e-05,0.354,0.593,120.007,207493,2,5zy8dzGWyT64Fp8A2QSGMc
0.756,0.524,-7.009,0.384,0.134,0.000616,0.638,0.357,79.878,246312,2,6jfdGlzKaFgaSZESel9EQy
0.525,0.35,-8.898,0.029,0.848,3.36e-06,0.162,0.236,147.741,235927,1,1pcHZ22FTvfiVYSFHQhbDP
0.884,0.51,-10.58,0.303,0.125,0.0,0.0831,0.751,138.045,166960,0,52uApGqQ4iNwxZeDmFBgD3
0.603,0.693,-5.461,0.0356,0.0163,0.000115,0.123,0.735,113.111,151515,0,1uWp3OTBE1pryDJ4igGD1q
0.312,0.903,-6.371,0.0453,2.21e-06,0.902,0.0698,0.206,187.102,258093,3,62hzJcOwMg68h6wBimZALA
0.554,0.941,-3.159,0.0347,0.00848,0.0,0.102,0.524,134.916,202432,3,4b9jRNwMUvABxTD1amyfA6
0.654,0.834,-6.108,0.0607,0.657,0.000118,0.0801,0.843,97.861,226274,0,21pYJ3NeFefFtl9yUV9ckR
0.388,0.764,-3.002,0.0329,0.0382,1.01e-05,0.328,0.638,172.004,207465,2,7l2Vx0Jg88oi16ja4Huc9H
0.399,0.489,-8.627,0.0265,0.552,0.883,0.106,0.0836,140.256,752960,3,0lWnOmS36ZwIzZzZ1H9H7z
0.532,0.448,-8.238,0.0268,0.0486,0.00218,0.622,0.152,137.661,303671,2,7jT7UEQcxdfxX9eaeHtXDw
0.569,0.29,-12.026,0.0295,0.652,0.00342,0.0863,0.205,132.034,370573,1,1tl8zH0FNS6KsbwoOLWeNi
0.341,0.262,-12.736,0.0274,0.641,0.0,0.134,0.252,84.787,209347,1,1BJk89XKwO02BtgNExnpGE
0.746,0.687,-7.475,0.382,0.155,0.0,0.137,0.283,143.931,188320,0,6HfOzLLjsaXsehIFEsrxTk
0.392,0.863,-4.063,0.0445,1.76e-05,0.928,0.351,0.266,172.063,223933,3,3BdBykKtLTEYxsDAFHhPDd
0.272,0.876,-7.135,0.0397,4.18e-05,0.0191,0.146,0.585,102.718,591693,3,2sXtpY9mCTXnUTUSQqrXbX
0.728,0.44,-12.144,0.0883,0.0451,1.29e-05,0.305,0.553,99.364,133507,0,0xReSyPY2NLLQmhIPSvmfD
0.774,0.773,-6.295,0.0413,0.0703,0.000576,0.0465,0.914,102.98,238173,0,6OjJZrlz7E1n0oVKgiclE2
0.55,0.592,-14.422,0.0575,0.244,4.36e-06,0.122,0.698,173.959,313522,0,39GIa7KsJt029fihf4JmRP
0.587,0.659,-12.971,0.0347,0.361,0.901,0.106,0.218,125.011,253440,3,4V1ZvnJP1lNCbZYqIPdyMx
0.188,0.000677,-13.245,0.206,0.156,0.992,0.327,0.0,58.504,93885,4,6AFW0eYgNYPF9yGziCChGa
0.559,0.458,-10.162,0.0321,0.038,0.625,0.0744,0.6,157.116,158533,3,5Jl8bMn0bt7rG1ugDZUvqA
0.369,0.0239,-29.729,0.0308,0.921,0.929,0.103,0.0379,86.404,265080,4,5ljor0n6Wx36JhCdtZicg6
0.343,0.493,-9.769,0.0293,0.0882,0.302,0.309,0.106,146.924,353240,3,3KmM9GEunX8IGyup6rne2z
0.511,0.701,-7.861,0.0252,0.000253,0.563,0.0631,0.189,84.318,310333,3,50iBJRkGjjht3RiwD0VqLA
0.558,0.864,-8.758,0.0404,0.0599,0.862,0.0999,0.132,127.989,384012,3,1umfkctIlyHSOPkWJ0hEKq
0.575,0.786,-9.962,0.0493,0.0133,0.909,0.101,0.382,199.994,244500,3,03RyqN0APr814lnjzziKtT
0.385,0.423,-12.149,0.038,0.942,0.875,0.0907,0.668,136.29,147147,1,4wVfNcuFvJzBE5FQ5J479c
0.133,0.947,-7.653,0.0768,4.68e-06,0.679,0.198,0.202,151.405,284013,3,5d9oGXx0KPxXrKdUTmwaTj
0.634,0.876,-5.105,0.065,0.167,0.233,0.0863,0.562,100.322,215819,0,63TFX2LX1GWcbEqW0Hzb38
0.338,0.451,-13.95,0.0611,0.84,0.753,0.74,0.467,125.394,491120,2,1RK7uUglJRWpxIyWuU2RbA
0.328,0.00278,-38.801,0.0566,0.995,0.868,0.105,0.194,75.387,85907,4,76wV53YHl0tGEvT3L0QzvK
0.237,0.313,-16.597,0.0528,0.824,0.82,0.665,0.208,110.167,592960,4,0AyzTmZzpdrAgXuHS64omU
0.49,0.987,-2.752,0.169,0.000405,0.000136,0.348,0.064,106.023,169224,3,2SfZrSoCQeLgC4ofja48l7
0.876,0.481,-8.429,0.0523,0.00563,0.191,0.436,0.581,120.005,307562,2,7eKebagU8RXRnPitSnd3hT
0.748,0.856,-4.403,0.0281,0.00386,2.06e-06,0.192,0.909,125.973,158349,0,1kgBwPl0UUHz97Krp65zF4
0.0964,0.0488,-26.338,0.0471,0.957,0.822,0.1,0.063,73.73,235717,4,5SpQc9ByjLPrycqSBdPRKU
0.48,0.678,-7.887,0.0821,0.322,0.0,0.469,0.668,124.554,222760,2,6vywBUc95V26FFcEbwL897
0.589,0.914,-3.468,0.0442,0.57,2.33e-05,0.158,0.864,125.006,207658,0,0GzFCYE539uTPr9kxxDel0
0.668,0.367,-8.518,0.0311,0.691,0.0,0.111,0.504,102.988,144840,1,2VybHZvsshGs8GpOaB0wS1
0.564,0.844,-5.392,0.159,0.719,0.0,0.138,0.766,91.69,238680,0,5yUR6jfhuKJNwUtYo52t2q
0.737,0.556,-10.282,0.0303,0.14,0.518,0.131,0.755,120.066,171445,0,2CJvmfZxYH3HthHCIQgmNS
0.273,0.992,-1.422,0.0524,0.00398,2.35e-05,0.192,0.513,168.164,202217,3,6I3Og9oU3qNKMyjBBRsJKB
0.329,0.749,-5.942,0.0302,0.0374,0.0,0.263,0.531,151.456,139133,3,13lLSDKLaugfGQwmqqiezF
0.496,0.514,-6.928,0.0255,0.266,1.63e-05,0.0883,0.703,100.732,195427,0,5jKcHbvGhUv1VLjSm8NJIB
0.614,0.584,-11.114,0.0389,0.669,0.488,0.228,0.679,80.027,549133,1,1yWhkT6W31MsXYOyKjylZ1
0.52,0.969,-2.797,0.0666,9.02e-05,1.58e-06,0.148,0.736,157.028,210507,0,171Gj9z2eyl5np88WkMcIH
0.552,0.859,-5.723,0.0322,0.00284,0.000389,0.125,0.315,127.991,307147,3,2UfGBO7lPSc9JUDV4BpwAu
0.722,0.695,-9.33,0.0293,0.0204,0.000115,0.257,0.692,123.599,233267,0,5d0M8iFSNn4fonHyRT8yeq
0.522,0.943,-3.762,0.118,0.00437,0.00766,0.109,0.534,172.08,163267,3,03N3GfcATqhDRFqyfftGdu
0.696,0.427,-9.934,0.12,0.574,0.0,0.29,0.456,81.994,279040,1,0icXoPZgir2wWgf3aBcvmq
0.796,0.691,-4.141,0.119,0.189,0.0,0.135,0.675,93.0,177958,0,2PjDki8CuKebDQRNXFyGUd
0.602,0.62,-7.754,0.038,0.00168,0.146,0.153,0.0947,120.051,194122,3,4Ygy9Kl3oJK4ol93U5cPiQ
0.601,0.729,-7.111,0.0316,0.000778,0.882,0.125,0.196,119.021,193053,3,4jiRqkoQODbFXRQvEeyjxM
0.375,0.834,-7.265,0.0598,0.092,0.663,0.0555,0.918,77.998,333400,0,0FUF7jrGVwJ1ys7qoYAYru
0.192,0.884,-6.465,0.0467,0.00432,0.771,0.423,0.337,144.925,485250,3,0NE9QEMV1ljhNC8WB6UqYC
0.328,0.704,-6.301,0.1,0.259,0.000145,0.125,0.217,128.614,202499,3,2rj9dmDtmuKq02ONeyv4bv
0.291,0.741,-11.649,0.0293,0.0264,0.0064,0.0587,0.419,99.802,227834,3,0MWcgU61dNXl5tYUt8vZ7p
0.789,0.819,-8.509,0.0671,0.0572,0.0215,0.101,0.975,169.978,218825,0,620K1lTkETjH7djQPps472
0.365,0.13,-22.483,0.0452,0.895,0.956,0.104,0.149,116.546,183307,4,1uwjpQwwNC7GpOdBz8zqWv
0.802,0.677,-7.866,0.0355,0.205,0.0,0.0689,0.815,120.034,280707,0,5Mh4cAyiUzsxHGTepEOWxY
0.409,0.889,-4.009,0.0719,0.0688,0.0,0.191,0.909,147.047,234787,0,6inenm457lcRwlDN7GCPc4
0.577,0.768,-6.546,0.0613,0.00026,0.0,0.12,0.716,82.983,127598,0,1k66Gk6jE4QirGe9TzAxyB
0.571,0.89,-6.995,0.0373,0.0469,1.53e-05,0.0833,0.768,139.963,243773,0,0XxJX5RIwUkX37UIdGZu9C
0.729,0.931,-12.459,0.0415,0.159,0.815,0.111,0.0529,127.013,366619,3,2ZBMfncK0rvgiCJVaUuIp3
0.305,0.15,-25.36,0.0401,0.838,0.656,0.0935,0.133,129.155,352000,4,6DE8VAI99LyIJ16anacufA
0.439,0.684,-10.676,0.383,0.0303,0.856,0.385,0.573,145.49,146736,2,1tlPauwjMeBY5ZiQA5wLH3
0.888,0.656,-10.806,0.32,0.0198,0.000111,0.146,0.664,127.923,357560,0,1cIT3qEj3gNy0NDP5YgNc1
0.192,0.988,-6.237,0.0861,3.8e-06,0.823,0.0508,0.133,119.753,154400,3,6uuYXq7Hs8V4QSrZMDNJnu
0.271,0.507,-11.143,0.0459,0.435,5.58e-05,0.0945,0.284,63.653,241813,1,7CUeW11om0mWKW85pzAgEK
0.482,0.977,-4.083,0.109,0.000615,0.0,0.346,0.154,125.038,296359,3,0317SNNZHrRUxgSTNEanyw
0.278,0.984,-4.213,0.0553,0.000378,0.787,0.153,0.531,132.04,199482,3,6rcX2cAezpErEs8iOmAd3p
0.736,0.637,-8.459,0.269,0.0138,0.0,0.756,0.565,145.081,188688,2,7b0KOO7HII8kYxJjFCoHtP
0.507,0.726,-11.719,0.0375,0.886,0.341,0.154,0.751,127.825,318627,1,4IIxBK0L8uj7viwxhmuSc4
0.569,0.0171,-13.325,0.0388,0.958,0.00185,0.173,0.269,136.807,129400,1,6LYtBOkkTUNQ6RTHAyFflL
0.719,0.211,-28.79,0.804,0.448,0.0,0.357,0.379,102.719,120720,5,7dKdKIUWOeU024C35w6bha
0.66,0.629,-8.658,0.0305,0.333,0.00229,0.1,0.59,139.945,280331,0,29Hfr3JtLRquV7F3fejB4R
0.684,0.576,-13.658,0.0547,0.527,0.0145,0.0653,0.926,114.659,178169,0,38BB4edFk4GK055ymZ9lfc
0.873,0.638,-6.941,0.313,0.57,0.0,0.134,0.746,136.028,202937,0,5WGXP3oi32mJ7lyI62mwhp
0.621,0.726,-8.079,0.0341,0.00616,0.00283,0.378,0.769,144.034,280741,2,1wntxwQS616CjbQwgQJocR
0.173,0.0968,-17.556,0.0363,0.987,0.921,0.114,0.0391,73.48,277200,4,1LMCFEJKoFcfSYqEEk8qHU
0.453,0.879,-4.244,0.079,0.278,0.0,0.156,0.477,141.988,263080,3,0UWCuayPnG9ztyzhMpXb22
0.597,0.704,-6.697,0.054,0.607,0.000177,0.24,0.755,112.098,179832,0,1oI2e43QLR3guZmPvrGCrO
0.593,0.74,-6.765,0.0637,0.00296,0.859,0.219,0.599,172.051,363782,3,25uYgeEbQmZdQVd0xQQzMn
0.726,0.637,-8.208,0.0469,0.697,0.0,0.351,0.965,110.719,205480,0,6MVpKpsxKiZHtO1bIV6t7H
0.453,0.167,-17.103,0.0308,0.962,0.871,0.17,0.172,74.189,180387,4,4hdXIwUNIdnIFrZQrvsF1o
0.517,0.307,-13.744,0.0792,0.0355,0.945,0.328,0.789,186.287,206773,3,4ZtOfgnHcrRFGE5lkuwoX3
0.633,0.545,-7.978,0.0561,0.383,9.19e-05,0.0878,0.466,96.463,165280,1,00KbbRgXlm3LheE9LWR2OF
0.593,0.89,-5.678,0.0383,0.0104,0.0424,0.133,0.308,129.962,342970,3,73YrB4DsfOSINHxYAD5w8F
0.41,0.215,-14.487,0.0398,0.933,0.000284,0.106,0.227,115.499,423627,1,1iQcVXsz60MTGvAhVYbzOO
0.381,0.288,-12.323,0.0337,0.843,0.00226,0.12,0.198,59.343,266960,1,6AYFKOPbmd12rUP5DalRwB
0.49,0.929,-2.037,0.0447,0.0304,0.0,0.189,0.689,137.182,195829,0,23NTlcMUsISTRxeWfgTeLd
0.326,0.682,-6.629,0.0413,0.076,0.331,0.105,0.0391,132.282,538960,3,4cpYdSLLoU8kYFeftZyOUa
0.374,0.902,-5.304,0.104,4.92e-06,0.783,0.0899,0.618,107.591,180013,3,3XGLELKiegvp0b3WAr3nPK
0.497,0.947,-8.802,0.0391,8.21e-05,0.000693,0.118,0.588,90.371,217907,0,6nxHMqTNKWlQnx5AFxz1iX
0.288,0.827,-8.808,0.0667,7.6e-06,0.82,0.119,0.405,178.867,171640,3,0tepfKwWCauop1kdvxXDvd
0.603,0.427,-11.434,0.0328,0.704,0.0263,0.0676,0.627,128.363,331093,1,253d4aC4Tj6HBzA8mfwcbm
0.664,0.66,-10.39,0.0989,0.122,0.0,0.075,0.836,126.566,224570,0,3d8KtuxdO6kba5qzRcbqlk
0.427,0.879,-6.474,0.24,0.0778,0.184,0.869,0.712,93.347,425467,2,7aNwURnV4t19bPQM4mvpLY
0.28,0.932,-12.797,0.0502,0.0017,0.736,0.14,0.402,100.071,208267,3,2Zz1SrP8Jmxv8cCgnzDW8Q
0.56,0.944,-4.409,0.0435,0.00589,0.000348,0.509,0.547,94.995,209685,2,0JUn9cSZqGkKg5E7EKnD2p
0.502,0.219,-18.84,0.0431,0.94,0.906,0.126,0.516,86.322,148000,4,3MzXnVItLr8iN6MaIK4YcO
0.633,0.12,-20.066,0.0428,0.971,0.871,0.121,0.456,115.51,149072,4,7hbpUZY7qsDPBe9X2juJEz
0.704,0.325,-15.14,0.0296,0.947,0.482,0.169,0.731,104.003,277627,1,0hUZgmSn4b0cviQjl2tqAN
0.457,0.157,-13.778,0.0475,0.983,0.861,0.0859,0.101,106.11,148747,4,0CRfeOLeXkctY5OfhzbXHC
0.522,0.178,-18.764,0.0492,0.947,0.921,0.366,0.743,106.959,210000,4,4AriejT47mIdxXgDyPFlWO
0.5,0.128,-18.042,0.0489,0.953,0.618,0.0924,0.258,101.849,409227,4,47DAIw0cnLLHEXcuUHHC6a
0.826,0.614,-4.22,0.0561,0.0191,0.0172,0.0865,0.591,126.046,212693,0,5PHPENfE3RVmHGAA2A7Hfx
0.514,0.248,-18.333,0.0467,0.891,0.9,0.158,0.569,147.439,165440,4,2oUIHHaPeZxoFN16RVAu6V
0.749,0.314,-14.503,0.0423,0.505,0.86,0.0832,0.445,143.915,140417,1,6Q0NQC52cxfZuulrtVCRyA
0.754,0.678,-8.359,0.0342,0.593,7.04e-05,0.117,0.932,120.057,148668,0,5yG8CqBL4jMnakBDOSoJYG
0.342,0.277,-12.568,0.0403,0.052,0.188,0.0897,0.102,139.951,280811,3,6Wz07vZfYX1JXlhAErUct8
0.567,0.475,-10.809,0.352,0.162,0.0,0.268,0.0398,130.737,220164,3,5gZV4PSCLqcDVPklLfqmHk
0.928,0.589,-8.233,0.221,0.497,0.0,0.191,0.872,123.045,145366,0,0KwGwfSkznhVw7t00qQ8Nl
0.544,0.679,-5.105,0.0456,0.494,0.0,0.12,0.388,123.955,532300,3,2mVqfKbKGmxVXlVswhlI5T
0.239,0.307,-12.358,0.0349,0.901,0.000113,0.553,0.0708,75.957,217027,1,6ejFeW3jKTlvL6VcEeACmz
0.57,0.821,-4.836,0.0326,0.184,0.0111,0.105,0.61,90.005,277739,0,70irKiIfH4HHKH3izAjXhQ
0.656,0.154,-24.416,0.0436,0.991,0.814,0.0808,0.365,111.72,338240,4,4r3a2VnUJRqQFDX60DPKG7
0.538,0.258,-11.253,0.0361,0.895,0.309,0.0666,0.16,120.096,133040,1,6lo5y2Q4z3NxAXNNxuPLaj
0.638,0.555,-9.734,0.0312,0.592,0.00682,0.162,0.826,128.155,476566,0,64DugMLF1hQspo8H9PjS6D
0.568,0.836,-5.023,0.0375,0.00278,0.0,0.0962,0.382,125.908,214147,3,6RBl4WDtUNsNLeOpjUwQKa
0.658,0.0884,-18.936,0.0494,0.994,0.926,0.1,0.17,119.993,122702,4,5nZviuicPHOFAB2AudvEBo
0.644,0.459,-11.702,0.0322,0.657,0.0,0.0876,0.852,92.801,137493,1,6DuLN8tFW0DkH9wsbTHZsX
0.592,0.797,-4.126,0.0278,0.129,0.0,0.25,0.734,127.169,211360,0,0qFETVBEAHbXF3ItySjvHT
0.41,0.755,-4.568,0.168,0.00297,0.0,0.126,0.52,176.93,209573,3,30VRnBg7YWFeOSM4qzk2pg
0.49,0.951,-7.41,0.0662,4.07e-05,0.635,0.133,0.785,149.024,297053,3,6SUNf84o6TwbEbdut3ZoDd
0.609,0.954,-4.352,0.0466,0.0245,8.29e-06,0.194,0.757,159.929,288100,0,1Pd1zzDTp8G32vnSLWIlbI
0.648,0.976,-2.96,0.154,0.0314,0.0,0.0869,0.484,142.006,248693,0,1By4832N6v2lWmSHxhx9Dw
0.473,0.973,-3.831,0.11,0.00025,0.153,0.0782,0.291,141.09,248307,3,1ugRmaf5TDDf1fO3hFSIs1
0.616,0.75,-5.633,0.0444,0.637,7.07e-05,0.354,0.643,95.005,224994,2,31VumPyqGjXeqYDQRy90y0
0.392,0.71,-9.997,0.0368,0.397,0.913,0.431,0.408,152.565,160307,3,1SXnikPeoiWybksa7TWIYh
0.693,0.439,-11.646,0.0276,0.0675,0.496,0.112,0.273,113.942,244928,3,7dBaJLQhmLFGeoZiNhra6m
0.925,0.656,-7.231,0.0656,0.307,2.18e-05,0.0909,0.914,105.994,168733,0,4zjELII6fRSTX0rdVYFHoz
0.624,0.618,-7.69,0.0337,0.0281,0.0,0.0811,0.943,155.095,213147,0,05J6QOLjrigdHVyM6ZgiU7
0.556,0.764,-5.565,0.0391,0.000199,6.41e-05,0.0886,0.845,113.567,184733,0,7llOV1T4qU51DM2IMnQ7iQ
0.672,0.195,-15.935,0.035,0.919,0.00827,0.108,0.324,119.909,297160,1,3oUrUxwnp5D7at0uFum2oB
0.479,0.468,-10.303,0.0406,0.593,0.00371,0.121,0.571,98.729,266920,1,6H7I7KeoWApFvXV79oWMJu
0.472,0.887,-5.882,0.0593,0.328,1.48e-05,0.0987,0.55,122.551,232647,0,0LkKFTwenA513XXLeF9sVy
0.659,0.662,-9.039,0.0575,0.371,0.0,0.292,0.88,114.143,165760,0,1vSRhDHRI1jVa6BQURJtRO
0.453,0.675,-7.43,0.0427,0.547,1.68e-06,0.37,0.955,171.677,123923,2,6pA52nLtqUrrV2M46c74d6
0.541,0.662,-7.196,0.0382,0.175,0.0,0.0803,0.742,144.046,174573,0,0jMyU6bO52IYhAEoWbT4K9
0.609,0.849,-5.245,0.0457,0.0482,0.0,0.263,0.635,119.986,188516,0,3fhcFTnVfJE818TlVi2295
0.364,0.842,-6.206,0.0385,0.000716,0.00251,0.148,0.377,84.013,289712,3,0q99bllzIeI4RESkwQJIv6
0.612,0.119,-15.098,0.0401,0.854,1.23e-06,0.162,0.337,77.17,215827,1,6CTEX2FJqBS0vEHog3FhO3
0.636,0.61,-19.701,0.0558,0.478,0.691,0.146,0.638,122.862,228000,1,5urjrF7HojOiYPqsKpURvO
0.599,0.871,-3.918,0.046,0.00305,0.0,0.0917,0.692,136.019,183594,0,6k3hxnMbeZhwV202eN2dZJ
0.48,0.374,-7.361,0.0297,0.558,0.00545,0.108,0.23,123.868,222302,1,5L2RNBlHzsZjmP7Gk5PZcN
0.183,0.873,-8.134,0.0747,5.11e-06,0.713,0.108,0.263,152.879,239133,3,1NeTQnXaqyE3h5tj3pjpoY
0.598,0.654,-10.751,0.0374,0.0584,0.00852,0.244,0.981,153.667,161827,0,5jBLlSUxNjEWOCxr6ujdnd
0.171,0.035,-32.144,0.0387,0.961,0.888,0.111,0.0551,115.574,125189,4,56EA4dGJaiVZijdWYsggza
0.236,0.00591,-33.669,0.0472,0.994,0.917,0.0859,0.0371,73.868,252680,4,6ZLERw8I4Vu0rkBnVn9yar
0.287,0.0276,-29.445,0.0581,0.992,0.0167,0.11,0.0413,64.042,185012,4,4XK8PKGrlh36CUhSWXbWDN
0.58,0.643,-9.584,0.0573,0.562,0.000122,0.131,0.934,172.501,188307,0,6mwBkUHqNGSISr79y8ovbF
